Ei_Jarbas-Vitoria-weak_slow-polly.wav, Ei Jarbas, e Jarbas
Ei_carborador-Ines-strong_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Vitoria-softly-polly.wav, Ei carborador, carburador
Ei_carborador-Vitoria-strong_low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-softly-polly.wav, Ei carborador, Carolina
Ei_carborador-Ricardo-low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-slow_low_pitch-polly.wav, Ei carborador, um carburador
Ei_carborador-Cristiano-strong_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-slow-polly.wav, Ei carborador, carburador
Ei_carborador-Vitoria-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-slow_low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-strong_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-fast-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-weak-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-softly-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-strong_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Ines-weak_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-weak-polly.wav, Ei carborador, carburador
Ei_carborador-Ricardo-high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ines-weak-polly.wav, Ei carborador, carbonara
Ei_carborador-Vitoria-weak_slow-polly.wav, Ei carborador, um carburador
Ei_carborador-Ricardo-strong_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-slow_high_pitch-polly.wav, Ei carborador, Ricardo morador
Ei_carborador-Cristiano-strong_slow-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-strong_high_pitch-polly.wav, Ei carborador, carbonara
Ei_carborador-Ricardo-fast_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-weak_slow-polly.wav, Ei carborador, carburador
Ei_carborador-Ricardo-slow_low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-slow_high_pitch-polly.wav, Ei carborador, O que é carburador
Ei_carborador-Vitoria-strong_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-strong_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-weak_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-strong-polly.wav, Ei carborador, UNK
Ei_carborador-Ines-low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-slow_high_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-fast_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-strong_slow-polly.wav, Ei carborador, incorporado
Ei_carborador-Cristiano-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-fast_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-weak_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Cristiano-low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-slow-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-weak_high_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-fast-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-strong_high_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-strong-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-weak-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-fast-polly.wav, Ei carborador, Ricardo
Ei_carborador-Cristiano-strong_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-weak_fast-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-weak_high_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-slow_high_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-strong_slow-polly.wav, Ei carborador, carburador
Ei_carborador-Vitoria-slow-polly.wav, Ei carborador, e carburador
Ei_carborador-Ricardo-polly.wav, Ei carborador, Ricardo
Ei_carborador-Vitoria-strong_slow-polly.wav, Ei carborador, e carburador
Ei_carborador-Ricardo-weak_slow-polly.wav, Ei carborador, um carburador
Ei_carborador-Ines-slow-polly.wav, Ei carborador, carburador
Ei_carborador-Ricardo-strong_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-strong-polly.wav, Ei carborador, carburador
Ei_carborador-Ines-fast_low_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-strong-polly.wav, Ei carborador, UNK
Ei_carborador-Ricardo-weak_high_pitch-polly.wav, Ei carborador, UNK
Ei_carborador-Vitoria-weak_low_pitch-polly.wav, Ei carborador, carburador
Ei_carborador-Cristiano-high_pitch-polly.wav, Ei carborador, carburador
Ó_Beatas-Vitoria-softly-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-low_pitch-polly.wav, Ó Beatas, Mobdro
Ó_Beatas-Ricardo-strong_low_pitch-polly.wav, Ó Beatas, obrigado
Ó_Beatas-Cristiano-weak_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-weak-polly.wav, Ó Beatas, odiado
Ó_Beatas-Ricardo-fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-high_pitch-polly.wav, Ó Beatas, Roberto
Ó_Beatas-Ricardo-weak_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ricardo-softly-polly.wav, Ó Beatas, Óbidos
Ó_Beatas-Vitoria-weak_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-fast_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-weak-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-weak_fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-fast_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-weak_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-strong_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-low_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ricardo-weak_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-fast_low_pitch-polly.wav, Ó Beatas, odiar
Ó_Beatas-Ines-weak_slow-polly.wav, Ó Beatas, o viado
Ó_Beatas-Vitoria-strong_slow-polly.wav, Ó Beatas, Bob
Ó_Beatas-Ricardo-slow-polly.wav, Ó Beatas, Roberto
Ó_Beatas-Ricardo-weak_slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-strong_fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-weak_fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-slow_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-fast_high_pitch-polly.wav, Ó Beatas, o diabo
Ó_Beatas-Ricardo-fast_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-strong_slow-polly.wav, Ó Beatas, o viado
Ó_Beatas-Cristiano-weak_slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-weak_fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-polly.wav, Ó Beatas, Óbidos
Ó_Beatas-Ines-strong_low_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Cristiano-softly-polly.wav, Ó Beatas, obrigada
Ó_Beatas-Cristiano-slow_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-high_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ricardo-strong-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-weak-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-weak-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-high_pitch-polly.wav, Ó Beatas, obrigada
Ó_Beatas-Vitoria-fast_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-strong_fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-strong_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-slow-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ricardo-slow_low_pitch-polly.wav, Ó Beatas, Robert
Ó_Beatas-Cristiano-slow_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-strong_slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-strong-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-slow_low_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Cristiano-strong_slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-slow_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-slow_high_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ines-strong-polly.wav, Ó Beatas, o viado
Ó_Beatas-Vitoria-strong_high_pitch-polly.wav, Ó Beatas, obrigado
Ó_Beatas-Cristiano-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ines-weak_fast-polly.wav, Ó Beatas, obrigada
Ó_Beatas-Vitoria-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-strong_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-strong_high_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Vitoria-slow_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-strong_fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-strong-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-weak_low_pitch-polly.wav, Ó Beatas, o viado
Ó_Beatas-Ines-fast-polly.wav, Ó Beatas, obrigada
Ó_Beatas-Cristiano-slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ricardo-fast_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-weak_slow-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-fast-polly.wav, Ó Beatas, UNK
Ó_Beatas-Cristiano-high_pitch-polly.wav, Ó Beatas, enviar
Ó_Beatas-Cristiano-weak_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Vitoria-fast_low_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-weak_high_pitch-polly.wav, Ó Beatas, avião
Ó_Beatas-Ines-strong_fast-polly.wav, Ó Beatas, obrigado
Ó_Beatas-Cristiano-strong_high_pitch-polly.wav, Ó Beatas, UNK
Ó_Beatas-Ines-softly-polly.wav, Ó Beatas, o viado
Barbas-Vitoria-high_pitch-polly.wav, Barbas, barba
Barbas-Cristiano-high_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-polly.wav, Barbas, UNK
Barbas-Cristiano-slow_low_pitch-polly.wav, Barbas, barbas
Barbas-Ricardo-fast_low_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-weak_low_pitch-polly.wav, Barbas, barba
Barbas-Ines-fast_high_pitch-polly.wav, Barbas, Barbie
Barbas-Ines-slow-polly.wav, Barbas, barbas
Barbas-Vitoria-weak-polly.wav, Barbas, baba
Barbas-Cristiano-softly-polly.wav, Barbas, barba
Barbas-Ricardo-strong-polly.wav, Barbas, UNK
Barbas-Cristiano-slow-polly.wav, Barbas, barbas
Barbas-Cristiano-low_pitch-polly.wav, Barbas, barba
Barbas-Ricardo-low_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-slow_high_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-strong-polly.wav, Barbas, UNK
Barbas-Ricardo-slow_high_pitch-polly.wav, Barbas, UNK
Barbas-Ines-strong_high_pitch-polly.wav, Barbas, barba
Barbas-Vitoria-strong_low_pitch-polly.wav, Barbas, Barbie
Barbas-Ricardo-weak_slow-polly.wav, Barbas, UNK
Barbas-Ricardo-weak_fast-polly.wav, Barbas, UNK
Barbas-Ines-fast-polly.wav, Barbas, Barbie
Barbas-Cristiano-strong_fast-polly.wav, Barbas, UNK
Barbas-Ines-weak_slow-polly.wav, Barbas, Barbies
Barbas-Vitoria-slow-polly.wav, Barbas, barba
Barbas-Ricardo-strong_fast-polly.wav, Barbas, UNK
Barbas-Vitoria-slow_low_pitch-polly.wav, Barbas, barba
Barbas-Ricardo-weak-polly.wav, Barbas, UNK
Barbas-Ricardo-weak_low_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-weak-polly.wav, Barbas, barba
Barbas-Ricardo-weak_high_pitch-polly.wav, Barbas, UNK
Barbas-Vitoria-polly.wav, Barbas, barba
Barbas-Ricardo-high_pitch-polly.wav, Barbas, Barbie
Barbas-Cristiano-weak_slow-polly.wav, Barbas, barbas
Barbas-Vitoria-slow_high_pitch-polly.wav, Barbas, barba
Barbas-Ricardo-fast_high_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-strong_low_pitch-polly.wav, Barbas, UNK
Barbas-Ines-low_pitch-polly.wav, Barbas, barba
Barbas-Vitoria-weak_low_pitch-polly.wav, Barbas, UNK
Barbas-Ines-fast_low_pitch-polly.wav, Barbas, Barbie
Barbas-Vitoria-strong_slow-polly.wav, Barbas, barbas
Barbas-Ines-weak_high_pitch-polly.wav, Barbas, Barbie
Barbas-Ricardo-slow-polly.wav, Barbas, barbas
Barbas-Cristiano-fast-polly.wav, Barbas, UNK
Barbas-Vitoria-weak_fast-polly.wav, Barbas, UNK
Barbas-Vitoria-strong-polly.wav, Barbas, Barbie
Barbas-Ines-slow_low_pitch-polly.wav, Barbas, barbas
Barbas-Ines-weak_fast-polly.wav, Barbas, Barbie
Barbas-Cristiano-strong_high_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-fast_high_pitch-polly.wav, Barbas, UNK
Barbas-Cristiano-weak_fast-polly.wav, Barbas, UNK
Barbas-Vitoria-low_pitch-polly.wav, Barbas, Barbie
Barbas-Ricardo-softly-polly.wav, Barbas, UNK
Barbas-Vitoria-fast_low_pitch-polly.wav, Barbas, UNK
Barbas-Ines-softly-polly.wav, Barbas, barbas
Barbas-Ricardo-slow_low_pitch-polly.wav, Barbas, UNK
Barbas-Ricardo-strong_high_pitch-polly.wav, Barbas, UNK
Barbas-Vitoria-strong_high_pitch-polly.wav, Barbas, baba
Barbas-Ines-strong-polly.wav, Barbas, UNK
Barbas-Cristiano-strong_slow-polly.wav, Barbas, UNK
Barbas-Ines-strong_slow-polly.wav, Barbas, barbas
Barbas-Cristiano-weak_high_pitch-polly.wav, Barbas, Barbie
Barbas-Ines-weak_low_pitch-polly.wav, Barbas, Bárbara
Barbas-Ricardo-polly.wav, Barbas, UNK
Barbas-Vitoria-fast-polly.wav, Barbas, UNK
Barbas-Cristiano-fast_low_pitch-polly.wav, Barbas, UNK
Barbas-Vitoria-fast_high_pitch-polly.wav, Barbas, bar
Barbas-Ricardo-fast-polly.wav, Barbas, UNK
Barbas-Ricardo-strong_low_pitch-polly.wav, Barbas, UNK
Barbas-Vitoria-weak_slow-polly.wav, Barbas, UNK
Barbas-Ricardo-strong_slow-polly.wav, Barbas, UNK
Barbas-Vitoria-softly-polly.wav, Barbas, barba
Barbas-Vitoria-strong_fast-polly.wav, Barbas, UNK
Barbas-Ines-polly.wav, Barbas, barbas
Barbas-Ines-weak-polly.wav, Barbas, Bárbara
Barbas-Ines-high_pitch-polly.wav, Barbas, barba
Barbas-Ines-slow_high_pitch-polly.wav, Barbas, barbas
Barbas-Ines-strong_low_pitch-polly.wav, Barbas, barba
Barbas-Ines-strong_fast-polly.wav, Barbas, UNK
Barbas-Vitoria-weak_high_pitch-polly.wav, Barbas, Barbie
Hey_Barbas-Ines-weak_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-slow_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-slow_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-high_pitch-polly.wav, Hey Barbas, barba
Hey_Barbas-Ricardo-strong-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-strong_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-strong_slow-polly.wav, Hey Barbas, barbas
Hey_Barbas-Cristiano-slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-weak_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-strong_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-fast_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-fast_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-weak_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-strong_low_pitch-polly.wav, Hey Barbas, barba
Hey_Barbas-Ines-softly-polly.wav, Hey Barbas, tem barba
Hey_Barbas-Ricardo-strong_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-softly-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-weak_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-polly.wav, Hey Barbas, Ibarbo
Hey_Barbas-Ricardo-weak_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-softly-polly.wav, Hey Barbas, e barba
Hey_Barbas-Cristiano-weak_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-fast_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-softly-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-strong_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-slow_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-strong_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-weak_low_pitch-polly.wav, Hey Barbas, Barbie
Hey_Barbas-Vitoria-weak_low_pitch-polly.wav, Hey Barbas, idade
Hey_Barbas-Ines-weak-polly.wav, Hey Barbas, barba
Hey_Barbas-Cristiano-strong_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-strong_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-weak_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-fast_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-slow_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-fast_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-strong_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-strong-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-slow_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-weak-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-slow_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-strong_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-slow_low_pitch-polly.wav, Hey Barbas, tem barbas
Hey_Barbas-Cristiano-strong-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-strong_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-weak_high_pitch-polly.wav, Hey Barbas, Barbie
Hey_Barbas-Cristiano-strong_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Cristiano-fast_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-low_pitch-polly.wav, Hey Barbas, tem barba
Hey_Barbas-Ines-strong_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-slow_high_pitch-polly.wav, Hey Barbas, barbas
Hey_Barbas-Ricardo-weak_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-strong_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-weak-polly.wav, Hey Barbas, idade
Hey_Barbas-Ricardo-fast_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ines-weak_fast-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-strong-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-slow-polly.wav, Hey Barbas, rebarbas
Hey_Barbas-Ines-polly.wav, Hey Barbas, barba
Hey_Barbas-Ines-fast_high_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-weak_high_pitch-polly.wav, Hey Barbas, idade
Hey_Barbas-Ricardo-weak-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-strong_low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-weak_slow-polly.wav, Hey Barbas, UNK
Hey_Barbas-Ricardo-low_pitch-polly.wav, Hey Barbas, UNK
Hey_Barbas-Vitoria-weak_fast-polly.wav, Hey Barbas, idade
Hey_Barbas-Ines-slow-polly.wav, Hey Barbas, tem barbas
Hey_Barbas-Cristiano-weak_low_pitch-polly.wav, Hey Barbas, UNK
Ó_Barbas-Cristiano-strong_fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-softly-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-slow-polly.wav, Ó Barbas, papas
Ó_Barbas-Vitoria-strong_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-weak_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-strong_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-strong_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-weak_slow-polly.wav, Ó Barbas, Ovar
Ó_Barbas-Cristiano-weak_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-strong-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-weak_fast-polly.wav, Ó Barbas, horário
Ó_Barbas-Ines-strong_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-strong_slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-fast_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-weak_fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-weak_slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-strong_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-strong_fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-softly-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-weak-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-strong_slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-strong_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-weak_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-weak-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-strong-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-weak_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-strong_slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-strong_slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-fast_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-slow-polly.wav, Ó Barbas, Ovar Bass
Ó_Barbas-Ricardo-weak_fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-strong-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-fast_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-strong_fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-weak-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-high_pitch-polly.wav, Ó Barbas, O Barbas
Ó_Barbas-Vitoria-low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-fast_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-slow_high_pitch-polly.wav, Ó Barbas, Bárbara
Ó_Barbas-Cristiano-slow_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-fast_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-fast_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-weak_slow-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-weak_slow-polly.wav, Ó Barbas, papa
Ó_Barbas-Vitoria-strong-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-fast_high_pitch-polly.wav, Ó Barbas, Ovar
Ó_Barbas-Vitoria-softly-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-polly.wav, Ó Barbas, Bárbara
Ó_Barbas-Ines-slow_low_pitch-polly.wav, Ó Barbas, O Barbas
Ó_Barbas-Ricardo-weak_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-strong_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-strong_fast-polly.wav, Ó Barbas, o barba
Ó_Barbas-Vitoria-weak_fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-slow_high_pitch-polly.wav, Ó Barbas, Obama
Ó_Barbas-Ricardo-high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Vitoria-slow_low_pitch-polly.wav, Ó Barbas, Oba
Ó_Barbas-Cristiano-slow_low_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ines-weak-polly.wav, Ó Barbas, horário
Ó_Barbas-Cristiano-fast_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-strong_high_pitch-polly.wav, Ó Barbas, UNK
Ó_Barbas-Cristiano-fast-polly.wav, Ó Barbas, UNK
Ó_Barbas-Ricardo-slow_low_pitch-polly.wav, Ó Barbas, papas
